1741115920713,-1.4907227,2.9981995,8.781662
1741115920715,-1.5266266,2.9862366,8.776871
1741115920715,-1.5744781,2.9934235,8.767303
1741115920715,-1.5888367,2.9718933,8.772095
1741115920716,-1.6175537,2.9694977,8.769699
1741115920725,-1.6199341,2.950348,8.781662
1741115920725,-1.6462555,2.926422,8.762512
1741115920725,-1.6390839,2.9359894,8.793625
1741115920725,-1.6247253,2.9072723,8.8007965
1741115920737,-1.6199341,2.904892,8.819946
1741115920737,-1.6247253,2.909668,8.858231
1741115920737,-1.6079712,2.950348,8.913269
1741115920737,-1.5792694,2.9479523,8.961121
1741115920737,-1.552948,2.950348,9.008972
1741115920739,-1.5385895,2.9551392,9.102295
1741115920745,-1.5074768,2.9623108,9.174088
1741115920745,-1.4979095,2.9814606,9.257828
1741115920747,-1.4572296,2.9934235,9.358322
1741115920748,-1.4165497,2.9647064,9.406189
1741115920751,-1.3734741,2.9288177,9.49472
1741115920754,-1.311264,2.9527435,9.552155
1741115920757,-1.2681885,2.9216309,9.611969
1741115920759,-1.2179413,2.9168549,9.659821
1741115920761,-1.1772614,2.9120636,9.659821
1741115920763,-1.1629181,2.9072723,9.707687
1741115920765,-1.1724854,2.904892,9.717255
1741115920768,-1.1365967,2.9312134,9.745972
1741115920770,-1.138977,2.9144592,9.779465
1741115920772,-1.1198425,2.9192505,9.817749
1741115920775,-1.1006927,2.945572,9.839294
1741115920778,-1.0695953,2.938385,9.84407
1741115920780,-1.0384827,2.9551392,9.848862
1741115920783,-1.036087,2.938385,9.839294
1741115920785,-1.031311,2.9312134,9.808182
1741115920787,-1.0289154,2.9431763,9.78186
1741115920789,-1.0408783,2.9288177,9.717255
1741115920793,-1.0791626,2.9120636,9.686142
1741115920795,-1.0887299,2.9120636,9.623932
1741115920797,-1.1270142,2.8905334,9.537796
1741115920799,-1.1581268,2.876175,9.482758
1741115920802,-1.1557312,2.8546448,9.401398
1741115920804,-1.2227325,2.8330994,9.320038
1741115920806,-1.2562256,2.8570251,9.22673
1741115920810,-1.2801666,2.8546448,9.176468
1741115920812,-1.3088684,2.8570251,9.090332
1741115920814,-1.3399811,2.8713837,9.008972
1741115920816,-1.3878326,2.8953094,8.956329
1741115920818,-1.3902283,2.9192505,8.927628
1741115920821,-1.414154,2.9527435,8.884552
1741115920823,-1.4285126,2.9766693,8.841476
1741115920827,-1.454834,3.0029907,8.858231
1741115920828,-1.4787598,3.0388794,8.889343
1741115920830,-1.4811554,3.041275,8.922836
1741115920833,-1.4644012,3.0628204,8.951553
1741115920835,-1.4476624,3.0723877,8.994614
1741115920838,-1.4428711,3.0556335,9.0759735
1741115920840,-1.4333038,3.0675964,9.131012
1741115920842,-1.4356995,3.048462,9.195618
1741115920845,-1.4165497,3.0460663,9.236298
1741115920847,-1.426117,3.0245209,9.3511505
1741115920850,-1.4237366,2.995819,9.439682
1741115920852,-1.4428711,3.0029907,9.537796
1741115920855,-1.4428711,2.9838562,9.61676
1741115920857,-1.450058,2.9910278,9.698105
1741115920861,-1.4572296,2.9934235,9.748352
1741115920863,-1.4739838,2.9838562,9.791428
1741115920864,-1.4883423,3.007782,9.848862
1741115920866,-1.4739838,2.9910278,9.896713
1741115920868,-1.4931183,2.9886322,9.942184
1741115920871,-1.4620209,2.9718933,9.958923
1741115920874,-1.4452667,2.9718933,10.004395
1741115920876,-1.3950195,2.9479523,10.021149
1741115920879,-1.3686981,2.9527435,10.021149
1741115920881,-1.3184509,2.9407806,10.004395
1741115920884,-1.2705841,2.9335938,9.9756775
1741115920886,-1.2227325,2.9575348,9.96611
1741115920888,-1.179657,2.9551392,9.920639
1741115920890,-1.1413727,2.967102,9.875183
1741115920894,-1.1150513,2.9575348,9.82254
1741115920897,-1.0887299,2.9718933,9.772293
1741115920897,-1.0432739,2.9575348,9.74118
1741115920900,-1.0552368,2.9814606,9.67897
1741115920904,-1.0265198,2.9718933,9.631119
1741115920906,-1.0145569,3.0029907,9.533005
1741115920909,-1.002594,3.0269165,9.489929
1741115920909,-1.0145569,3.0317078,9.430115
1741115920913,-1.0456696,3.041275,9.365509
1741115920915,-1.0624084,3.0652008,9.317657
1741115920917,-1.0959167,3.081955,9.298508
1741115920919,-1.1222382,3.0843506,9.262619
1741115920922,-1.134201,3.081955,9.276978
1741115920924,-1.138977,3.0580292,9.257828
1741115920926,-1.1868439,3.053238,9.241089
1741115920929,-1.2203369,3.0628204,9.212372
1741115920931,-1.2251282,3.0460663,9.22673
1741115920933,-1.2299042,3.048462,9.231506
1741115920936,-1.2658081,3.0460663,9.279373
1741115920938,-1.3184509,3.0101776,9.336792
1741115920941,-1.351944,3.0269165,9.394226
1741115920943,-1.3328094,3.012558,9.463608
1741115920946,-1.3184509,2.9910278,9.511475
1741115920948,-1.311264,2.9838562,9.571289
1741115920950,-1.2705841,2.9599152,9.595215
1741115920953,-1.2705841,2.9431763,9.592819
1741115920955,-1.2538452,2.9407806,9.614365
1741115920957,-1.2538452,2.9431763,9.619141
1741115920960,-1.2275238,2.9359894,9.628723
1741115920962,-1.2131653,2.9407806,9.6263275
1741115920965,-1.2059784,2.926422,9.63829
1741115920967,-1.2227325,2.9359894,9.6263275
1741115920969,-1.2059784,2.9216309,9.647858
1741115920972,-1.2179413,2.9335938,9.659821
1741115920975,-1.2035828,2.9120636,9.676575
1741115920977,-1.1916199,2.897705,9.683746
1741115920980,-1.2035828,2.9144592,9.659821
1741115920982,-1.2035828,2.897705,9.63829
1741115920984,-1.2059784,2.8833466,9.611969
1741115920986,-1.2370911,2.8666077,9.607178
1741115920989,-1.2299042,2.8666077,9.607178
1741115920991,-1.2394867,2.8809662,9.59761
1741115920993,-1.2610168,2.876175,9.57608
1741115920996,-1.2658081,2.8570251,9.542572
1741115920998,-1.2945099,2.8905334,9.542572
1741115921001,-1.3136597,2.8881378,9.49472
1741115921003,-1.3136597,2.8713837,9.477966
1741115921006,-1.3328094,2.8737793,9.449265
1741115921008,-1.3591309,2.8737793,9.439682
1741115921011,-1.351944,2.8809662,9.434906
1741115921013,-1.3710938,2.9072723,9.403793
1741115921015,-1.3399811,2.8953094,9.408585
1741115921017,-1.3591309,2.8905334,9.401398
1741115921020,-1.3543396,2.8666077,9.379868
1741115921022,-1.3734741,2.8857422,9.367905
1741115921026,-1.3639069,2.864212,9.365509
1741115921027,-1.3782654,2.864212,9.339188
1741115921030,-1.3758698,2.8570251,9.358322
1741115921032,-1.380661,2.8307037,9.3511505
1741115921034,-1.3950195,2.8522491,9.343979
1741115921037,-1.3639069,2.8809662,9.334396
1741115921039,-1.3639069,2.8857422,9.365509
1741115921042,-1.380661,2.8666077,9.367905
1741115921044,-1.3663025,2.8594208,9.375076
1741115921046,-1.3902283,2.864212,9.372681
1741115921049,-1.3902283,2.8570251,9.403793
1741115921051,-1.3950195,2.8187408,9.449265
1741115921053,-1.3926239,2.8115692,9.451645
1741115921056,-1.4117584,2.8091736,9.4253235
1741115921058,-1.426117,2.7996063,9.4253235
