1672855613106,0.9310411,-2.0921793,0.535828
1672855613115,0.9598033,-2.25623,0.572047
1672855613116,0.9736517,-2.3712788,0.60507023
1672855613119,0.9683254,-2.4511735,0.6402239
1672855613125,0.94275904,-2.4991105,0.67537767
1672855613129,0.8948221,-2.5108283,0.7137272
1672855613134,0.8021441,-2.453304,0.7637946
1672855613139,0.6498113,-2.2807312,0.8404937
1672855613144,0.47830373,-1.9920446,0.93423694
1672855613148,0.3291667,-1.7310548,1.0002834
1672855613155,0.17896444,-1.3944311,1.0237192
1672855613159,0.017044231,-0.88949585,1.026915
1672855613165,-0.113983296,-0.42717105,1.0173275
1672855613169,-0.20453078,-0.053263225,1.0088054
1672855613173,-0.26205507,0.23435818,1.019458
1672855613179,-0.30040458,0.4612595,1.0450244
1672855613184,-0.32384038,0.5795039,1.0855045
1672855613188,-0.34088463,0.5933523,1.1377025
1672855613194,-0.35792887,0.5592638,1.1941614
1672855613199,-0.37390783,0.5070659,1.2442288
1672855613204,-0.38775626,0.43782368,1.28897
1672855613209,-0.4048005,0.34940675,1.3337111
1672855613214,-0.42397526,0.21944448,1.3837786
1672855613218,-0.45380265,0.083090626,1.4476944
1672855613223,-0.5070659,-0.03089267,1.5243934
1672855613229,-0.59228706,-0.10972224,1.6160061
1672855613234,-0.7030745,-0.15659387,1.7289242
1672855613238,-0.8330368,-0.15659387,1.8535602
1672855613244,-0.9779128,-0.10972224,1.9558256
1672855613249,-1.1195929,0.043675844,1.9430424
1672855613253,-1.2303804,0.3387541,1.71188
1672855613258,-1.3401027,0.5933523,1.4242586
1672855613264,-1.4359765,0.7435546,1.128115
1672855613269,-1.5073493,0.86179894,0.7882957
1672855613272,-1.5691346,1.0088054,0.41438788
1672855613278,-1.6255935,1.1824435,0.025566347
1672855613283,-1.6777915,1.3326459,-0.36005938
1672855613288,-1.7140105,1.4530207,-0.73290193
1672855613293,-1.7257284,1.5425029,-1.0897655
1672855613298,-1.707619,1.5947009,-1.438107
1672855613303,-1.659682,1.619202,-1.7502295
1672855613307,-1.5957662,1.6362462,-1.969674
1672855613313,-1.5254587,1.6106799,-2.0879183
1672855613316,-1.454086,1.526524,-2.1326594
1672855613322,-1.3869743,1.4040185,-2.1326594
1672855613328,-1.325189,1.2740563,-2.107093
1672855613333,-1.2729911,1.1377025,-2.062352
1672855613337,-1.2314457,1.0173275,-2.0037625
1672855613347,-1.200553,0.8873653,-1.9228023
1672855613347,-1.1867046,0.7456851,-1.8173412
1672855613351,-1.1867046,0.56245965,-1.6841831
1672855613356,-1.1941614,0.3089267,-1.5286545
1672855613363,-1.2026836,-0.008522116,-1.3635385
1672855613366,-1.2016183,-0.36218992,-1.2048141
1672855613371,-1.1888351,-0.7275756,-1.0610034
1672855613378,-1.1707256,-1.0535465,-0.9406285
1672855613382,-1.1494204,-1.3102753,-0.84368944
1672855613386,-1.1270498,-1.4945661,-0.76485986
1672855613391,-1.1142666,-1.6138756,-0.69987875
1672855613396,-1.1046792,-1.6788567,-0.6423545
1672855613402,-1.103614,-1.7022926,-0.5816344
1672855613405,-1.107875,-1.7235979,-0.5251754
1672855613410,-1.1089402,-1.7555559,-0.479369
1672855613415,-1.1132014,-1.7896442,-0.4495416
1672855613421,-1.1249193,-1.8578212,-0.44208476
1672855613429,-1.144094,-1.9217371,-0.4527374
1672855613432,-1.1611383,-1.9494339,-0.4857606
1672855613436,-1.1664646,-1.9206718,-0.53795856
1672855613440,-1.1622036,-1.8642128,-0.5901565
1672855613445,-1.1408982,-1.7726,-0.6359629
1672855613450,-1.1057445,-1.6767262,-0.6668556
1672855613457,-1.0610034,-1.6074841,-0.6764429
1672855613460,-0.9917612,-1.5542208,-0.6625945
1672855613465,-0.90014845,-1.5180018,-0.6359629
1672855613470,-0.7914915,-1.5020229,-0.60507023
1672855613475,-0.664725,-1.4721955,-0.5816344
1672855613481,-0.5251754,-1.4551512,-0.5592638
1672855613485,-0.386691,-1.4636734,-0.53263223
1672855613491,-0.25992453,-1.4658039,-0.5123922
1672855613495,-0.15126756,-1.4508902,-0.49960902
1672855613500,-0.0628506,-1.4210628,-0.4878911
1672855613508,0.0053263223,-1.3752564,-0.47617322
1672855613510,0.053263225,-1.3187973,-0.46232477
1672855613515,0.08628642,-1.2516857,-0.44208476
1672855613520,0.10439592,-1.1749867,-0.41971418
1672855613524,0.113983296,-1.0855045,-0.39521313
1672855613530,0.11930962,-0.9832391,-0.3685815
1672855613535,0.12463594,-0.8767126,-0.33768883
1672855613541,0.12996227,-0.7637946,-0.30466563
1672855613544,0.13528858,-0.6508766,-0.26844665
1672855613549,0.1438107,-0.535828,-0.22796659
1672855613557,0.15446335,-0.4261058,-0.17896444
1672855613560,0.16937704,-0.3291667,-0.1257012
1672855613564,0.18855181,-0.2545982,-0.07137272
1672855613569,0.20985709,-0.20985709,-0.017044231
1672855613576,0.22690132,-0.18642128,0.027696876
1672855613580,0.24074976,-0.18109496,0.0628506
1672855613584,0.24927188,-0.18748654,0.08841695
1672855613592,0.2514024,-0.20985709,0.10439592
1672855613594,0.24501082,-0.24927188,0.113983296
1672855613599,0.22903186,-0.30679616,0.11824436
1672855613604,0.20133498,-0.38029942,0.12037488
1672855613608,0.16405073,-0.4612595,0.11717909
1672855613614,0.12144015,-0.5432849,0.10759171
1672855613619,0.07669904,-0.62317973,0.08948222
1672855613626,0.03089267,-0.6956177,0.06391586
1672855613628,-0.018109497,-0.7552725,0.03089267
1672855613634,-0.06711166,-0.8000136,-0.0031957934
1672855613639,-0.11504856,-0.8330368,-0.037284255
1672855613643,-0.16085494,-0.8586032,-0.0628506
1672855613649,-0.20133498,-0.87351686,-0.0777643
1672855613653,-0.23542345,-0.87990844,-0.07989483
1672855613659,-0.25885928,-0.87777793,-0.07243799
1672855613663,-0.27696875,-0.8671253,-0.056459017
