1451928177618,0.8702923,3.17531,8.907029
1451928177625,0.81343,3.09271,9.161413
1451928177625,0.7433996,2.9789855,9.424775
1451928177625,0.6572084,2.9334955,9.830592
1451928177625,0.6853402,2.926313,10.037092
1451928177625,0.7278373,2.938284,9.846154
1451928177626,0.74878657,2.9694088,9.572617
1451928177629,0.8678981,3.1214404,9.260772
1451928177634,0.9911995,3.29502,9.001001
1451928177639,1.1569979,3.3901896,9.080608
1451928177644,1.608305,3.2423477,11.149199
1451928177650,1.75076,3.0711622,10.875661
1451928177654,1.6998832,3.1860838,9.4696665
1451928177659,2.1481974,2.6443958,9.633669
1451928177664,2.947861,1.3054385,11.046248
1451928177669,1.5867572,1.733402,10.358514
1451928177674,0.6691794,2.3744495,9.809045
1451928177679,0.29209262,2.858677,9.279327
1451928177685,0.11432313,3.3105824,8.756793
1451928177689,-0.17896658,3.7726634,8.388085
1451928177693,-0.40043023,4.173692,8.1959505
1451928177699,-0.25558102,4.3317094,8.065467
1451928177704,-0.038307227,4.203021,7.091625
1451928177708,0.24181437,3.8744168,5.707178
1451928177713,0.4950012,3.453636,5.681441
1451928177719,0.5979519,3.0029275,6.0998273
1451928177725,0.6715736,2.6036944,6.0770826
1451928177728,0.6715736,2.6036944,6.0770826
1451928177734,0.76554596,2.2972364,5.864597
1451928177739,0.6584055,1.8112136,5.7359085
1451928177744,0.4973954,1.0265139,5.967548
1451928177749,0.62608373,0.88286185,6.4685345
1451928177753,0.6356605,1.0390835,6.9102645
1451928177758,0.7445967,1.484405,7.3202715
1451928177765,0.96546185,2.0907366,7.6985555
1451928177768,1.2258313,2.694674,8.009203
1451928177774,1.3946224,3.1735144,8.35337
1451928177778,1.412579,3.3680432,8.690353
1451928177784,1.3467385,3.3081882,9.109938
1451928177788,1.2060791,3.0561984,9.509171
1451928177793,1.1210849,2.7072437,9.847352
1451928177798,0.99658644,2.3361423,10.078392
1451928177804,0.81163436,2.1350293,10.342952
1451928177808,0.5129577,2.1499932,10.655395
1451928177812,0.25737667,2.3104045,10.941502
1451928177818,-0.025139118,2.517503,11.067198
1451928177823,-0.24361002,2.6180596,10.930728
1451928177827,-0.42197806,2.634819,10.664372
1451928177833,-0.49200845,2.544438,10.371083
1451928177837,-0.4782418,2.4235306,10.208876
1451928177843,-0.36391866,2.2559366,10.043676
1451928177853,-0.19931729,2.0871453,9.880272
1451928177853,0.046686932,1.9806033,9.65821
1451928177858,0.27832595,1.9135658,9.494805
1451928177864,0.5422867,1.822586,9.294291
1451928177868,0.7811083,1.7579426,9.064447
1451928177873,0.96905315,1.6537948,8.9124155
1451928177877,1.1085154,1.560421,8.731055
1451928177883,1.2348095,1.471237,8.626308
1451928177888,1.3389573,1.4209588,8.540716
1451928177892,1.4036007,1.4030021,8.471284
1451928177896,1.4323312,1.4119805,8.2833395
1451928177904,1.4119805,1.3982137,8.078036
1451928177907,1.3994108,1.4030021,7.8715367
1451928177912,1.3437457,1.3934253,7.4004774
