1451928649012,1009.13086
1451928649196,1009.0884
1451928649371,1009.2363
1451928649550,1009.31323
1451928649728,1009.2886
1451928649905,1009.0281
1451928650084,1009.2324
1451928650262,1009.25684
1451928650441,1009.30396
1451928650616,1009.0991
1451928650857,1009.2737
1451928650971,1009.32056
1451928651149,1009.1123
1451928651327,1009.0476
1451928651506,1009.08716
1451928651682,1009.13745
1451928651860,1009.1426
1451928652042,1009.22754
1451928652217,1009.2478
1451928652397,1009.2676
1451928652590,1009.33325
1451928652770,1009.3535
1451928652927,1009.4309
1451928653105,1009.44946
1451928653284,1009.4746
1451928653462,1009.50024
1451928653640,1009.8213
1451928653821,1009.7715
1451928653996,1009.76953
1451928654174,1009.82935
1451928654369,1009.8816
1451928654531,1009.8828
1451928654710,1009.9109
1451928654884,1009.9348
1451928655062,1009.7351
1451928655247,1009.9878
1451928655419,1009.947
1451928655598,1009.74194
1451928655776,1010.0242
1451928655953,1010.09985
1451928656134,1010.0642
1451928656310,1010.1465
1451928656486,1010.14355
1451928656665,1010.11597
1451928656842,1010.1299
1451928657019,1010.2268
1451928657200,1010.22974
1451928657379,1010.19995
1451928657553,1010.2698
1451928657735,1010.0122
1451928657910,1010.3291
1451928658087,1010.28125
1451928658266,1010.34424
1451928658447,1010.3699
1451928658621,1010.4324
1451928658799,1010.39185
1451928658977,1010.4038
1451928659156,1010.49023
1451928659336,1010.45215
1451928659510,1010.60864
1451928659691,1010.5293
1451928659869,1010.46045
1451928660044,1010.5586
1451928660221,1010.50635
1451928660399,1010.3667
1451928660577,1010.53467
1451928660756,1010.62305
1451928660936,1010.6841
1451928661115,1010.626
1451928661290,1010.6902
1451928661469,1010.68677
1451928661647,1010.74
1451928661824,1010.8147
1451928662002,1010.81494
1451928662180,1010.79663
1451928662358,1010.7771
1451928662536,1010.86597
1451928662716,1010.8052
1451928662891,1010.85156
1451928663069,1010.8457
1451928663257,1010.864
1451928663426,1010.9231
1451928663604,1010.85815
1451928663780,1010.84033
1451928663983,1010.9148
1451928664137,1010.9165
1451928664318,1010.89233
1451928664496,1010.9363
1451928664670,1010.95386
1451928664848,1010.96704
1451928665026,1011.04517
1451928665205,1011.0725
1451928665383,1011.0261
1451928665560,1011.04517
1451928665739,1011.04297
1451928665916,1011.1084
1451928666094,1011.0325
1451928666272,1011.0979
1451928666451,1011.053
1451928666631,1011.0752
1451928666807,1011.04785
1451928666984,1011.09106
1451928667162,1011.08325
1451928667340,1011.0786
1451928667523,1011.0813
1451928667696,1011.0652
1451928667874,1011.0242
1451928668051,1011.0752
1451928668231,1011.1223
1451928668409,1011.04614
